GeneUID	ProteinSeqLength	NoCysIUPredMeanISD	SequenceUID	Phylostratum	GeneFamilyPhylostratum	GeneFamilyNumber	Stickiness	Hubness	HydrophobicDispersionBlock6	ConglomerateFamilyDesignationIncludingDubious	ExcludedAsDubious	ExcludedAsScerevisiaeSpecific	ExcludedAsUnclassified	CarvunisConservationLevels	GenesUsedByCarvunis	Skudriavzevii	GeneFamilyPhyloTaxonomicGroup	TangoHexamerAPRNum	TangoPentamerAPRNum	WaltzHexamerAPRNum	WaltzPentamerAPRNum	TangoHexamerNumAAInAPRs	TangoPentamerNumAAInAPRs	WaltzHexamerNumAAInAPRs	WaltzPentamerNumAAInAPRs	TangoHexamerAPRDensity	TangoPentamerAPRDensity	WaltzHexamerAPRDensity	WaltzPentamerAPRDensity	TangoHexamerAAInAPRsDensity	TangoPentamerAAInAPRsDensity	WaltzHexamerAAInAPRsDensity	WaltzPentamerAAInAPRsDensity
YNL179C	145	0.0375	5267	10	10	2263	0	0	1.7245047466	A	1	0	0	4	1	0	Saccharomyces_cerevisiae	3	4	4	4	35	40	56	56	0.02137931000000	0.02827586200000	0.02827586200000	0.02827586200000	0.24482758600000	0.27931034400000	0.38965517200000	0.38965517200000
YNL178W	240	0.2685	5268	1	1	4711	3	8	1.0005128633	A	0	0	0	10	1	0	Cellular_Organisms	1	3	5	5	6	16	39	39	0.00458333300000	0.01291666600000	0.02125000000000	0.02125000000000	0.02708333300000	0.06875000000000	0.16458333300000	0.16458333300000
YNL177C	309	0.2900	5269	1	1	1027	0	3	0.6712326470	A	0	0	0	7	1	0	Cellular_Organisms	0	0	1	1	0	0	7	7	0.00032362400000	0.00032362400000	0.00355987000000	0.00355987000000	0.00161812200000	0.00161812200000	0.02427184400000	0.02427184400000
YNL176C	636	0.4400	5270	9	9	530	3	0	1.0645903513	A	0	0	0	6	1	0	Saccharomycetaceae	3	4	6	7	33	38	47	52	0.00487421300000	0.00644654000000	0.00959119400000	0.01116352200000	0.05267295500000	0.06053459100000	0.07468553400000	0.08254716900000
YNL175C	403	0.5456	5271	1	1	43	0	6	1.2308185307	A	0	0	0	10	1	0	Cellular_Organisms	5	5	3	3	37	37	25	25	0.01265508600000	0.01265508600000	0.00769230700000	0.00769230700000	0.09305210900000	0.09305210900000	0.06327543400000	0.06327543400000
YNL174W	190	0.0122	5272	10	10	4883	0	0	0.7520054935	A	0	0	0		0	0	Saccharomyces_cerevisiae	6	8	6	6	64	74	72	72	0.03210526300000	0.04263157800000	0.03210526300000	0.03210526300000	0.33947368400000	0.39210526300000	0.38157894700000	0.38157894700000
YNL173C	366	0.5854	5273	2	2	3693	4	0	1.0306101050	A	0	0	0	8	1	0	Eukaryota	1	2	2	2	9	14	19	19	0.00300546400000	0.00573770400000	0.00573770400000	0.00573770400000	0.02595628400000	0.03961748600000	0.05327868800000	0.05327868800000
YNL172W	1748	0.2012	5274	2	2	3671	14	10	0.9841140706	A	0	0	0	10	1	0	Eukaryota	24	30	22	25	233	263	204	219	0.01378718500000	0.01721967900000	0.01264302000000	0.01435926700000	0.13358123500000	0.15074370700000	0.11699084600000	0.12557208200000
YNL171C	122	0.0165	5275	10	10	5271	0	0	0.8025032914	A	1	0	0	2	1	0	Saccharomyces_cerevisiae	3	3	4	4	31	31	43	43	0.02540983600000	0.02540983600000	0.03360655700000	0.03360655700000	0.25819672100000	0.25819672100000	0.35655737700000	0.35655737700000
YNL170W	131	0.2421	5276	10	10	1738	0	0	0.7950255136	A	1	0	0	2	1	0	Saccharomyces_cerevisiae	1	1	3	4	9	9	35	40	0.00839694600000	0.00839694600000	0.02366412200000	0.03129770900000	0.07251908300000	0.07251908300000	0.27099236600000	0.30916030500000
YNL169C	500	0.2303	5277	1	1	3990	2	0	1.0440090261	A	0	0	0	10	1	0	Cellular_Organisms	7	7	7	7	70	70	66	66	0.01420000000000	0.01420000000000	0.01420000000000	0.01420000000000	0.14100000000000	0.14100000000000	0.13300000000000	0.13300000000000
YNL168C	259	0.3394	5278	1	1	522	1	0	0.7275720980	A	0	0	0	10	1	0	Cellular_Organisms	1	3	1	1	6	16	6	6	0.00424710400000	0.01196911100000	0.00424710400000	0.00424710400000	0.02509652500000	0.06370656300000	0.02509652500000	0.02509652500000
YNL167C	647	0.6790	5279	6	6	2126	1	1	0.8635538693	A	0	0	0	7	1	0	Ascomycota	1	1	1	1	6	6	12	12	0.00170015400000	0.00170015400000	0.00170015400000	0.00170015400000	0.01004636700000	0.01004636700000	0.01931993800000	0.01931993800000
YNL166C	448	0.6608	5280	8	8	335	4	0	0.9609702429	A	0	0	0	6	1	0	Saccharomycetales	1	2	2	3	6	11	14	19	0.00245535700000	0.00468750000000	0.00468750000000	0.00691964200000	0.01450892800000	0.02566964200000	0.03236607100000	0.04352678500000
YNL165W	406	0.3531	5281	8	8	3544	2	0	1.0431932533	AN	0	0	0	6	1	0	Saccharomycetales	5	5	5	5	38	38	38	38	0.01256157600000	0.01256157600000	0.01256157600000	0.01256157600000	0.09482758600000	0.09482758600000	0.09482758600000	0.09482758600000
YNL164C	351	0.5201	5282	8	8	5116	2	0	0.9573301777	A	0	0	0	7	1	0	Saccharomycetales	0	2	2	2	0	10	16	16	0.00028490000000	0.00598290500000	0.00598290500000	0.00598290500000	0.00142450100000	0.02991452900000	0.04700854700000	0.04700854700000
YNL163C	1110	0.3016	5283	1	1	4347	3	0	0.8264598803	A	0	0	0	10	1	0	Cellular_Organisms	12	16	10	10	106	126	80	80	0.01090090000000	0.01450450400000	0.00909909900000	0.00909909900000	0.09594594500000	0.11396396300000	0.07252252200000	0.07252252200000
YNL162W-A	72	0.3841	5284	8	8	1103	0	0	0.4965034965	A	0	0	0	7	1	0	Saccharomycetales	0	1	1	1	0	5	10	10	0.00138888800000	0.01527777700000	0.01527777700000	0.01527777700000	0.00694444400000	0.07638888800000	0.14583333300000	0.14583333300000
YNL162W	106	0.5968	5285	1	1	1222	0	0	1.2762330766	A	0	0	0	10	1	0	Cellular_Organisms	0	0	1	1	0	0	6	6	0.00094339600000	0.00094339600000	0.01037735800000	0.01037735800000	0.00471698100000	0.00471698100000	0.06132075400000	0.06132075400000
YNL161W	756	0.4567	5286	1	1	1783	19	2	0.9107335423	A	0	0	0	10	1	0	Cellular_Organisms	3	4	5	5	21	26	51	51	0.00410052900000	0.00542328000000	0.00674603100000	0.00674603100000	0.02843915300000	0.03505291000000	0.06812169300000	0.06812169300000
YNL160W	354	0.2311	5287	1	1	2833	2	0	1.1142440318	AN	0	0	0	10	1	0	Cellular_Organisms	7	8	4	4	65	70	33	33	0.02005649700000	0.02288135500000	0.01158192000000	0.01158192000000	0.18502824800000	0.19915254200000	0.09463276800000	0.09463276800000
YNL159C	289	0.2574	5288	8	8	3405	4	0	1.2494898188	A	0	0	0	6	1	0	Saccharomycetales	6	6	9	9	79	79	99	99	0.02110726600000	0.02110726600000	0.03148788900000	0.03148788900000	0.27508650500000	0.27508650500000	0.34429065700000	0.34429065700000
YNL158W	198	0.1129	5289	8	8	2815	9	0	1.1571747967	A	0	0	0	6	1	0	Saccharomycetales	3	3	5	5	37	37	62	62	0.01565656500000	0.01565656500000	0.02575757500000	0.02575757500000	0.18939393900000	0.18939393900000	0.31565656500000	0.31565656500000
YNL157W	168	0.6430	5290	2	2	5192	4	0	0.5343818083	A	0	0	0	10	1	0	Eukaryota	0	0	0	0	0	0	0	0	0.00059523800000	0.00059523800000	0.00059523800000	0.00059523800000	0.00297619000000	0.00297619000000	0.00297619000000	0.00297619000000
YNL156C	299	0.1782	5291	4	3	4217	0	0	1.0248114673	AN	0	0	0	9	1	0	Opisthokonta	5	7	4	5	65	75	57	62	0.01705685600000	0.02374581900000	0.01371237400000	0.01705685600000	0.21906354500000	0.25250836100000	0.19230769200000	0.20903010000000
YNL155W	274	0.4015	5292	1	1	1521	4	0	0.9041943032	A	0	0	0	9	1	0	Cellular_Organisms	1	2	1	2	8	13	9	14	0.00401459800000	0.00766423300000	0.00401459800000	0.00766423300000	0.03102189700000	0.04927007200000	0.03467153200000	0.05291970800000
YNL154C	546	0.5150	5293	1	1	5270	8	1	1.4115514116	A	0	0	0	10	1	0	Cellular_Organisms	3	5	5	5	26	36	35	35	0.00567765500000	0.00934065900000	0.00934065900000	0.00934065900000	0.04853479800000	0.06684981600000	0.06501831500000	0.06501831500000
YNL153C	129	0.3078	5294	2	2	319	6	5	0.7241478612	A	0	0	0	10	1	0	Eukaryota	0	1	2	2	0	5	23	23	0.00077519300000	0.00852713100000	0.01627906900000	0.01627906900000	0.00387596800000	0.04263565800000	0.18217054200000	0.18217054200000
YNL152W	409	0.5776	5295	2	2	873	5	0	0.9579296365	A	0	0	0	7	1	0	Eukaryota	1	1	2	2	8	8	12	12	0.00268948600000	0.00268948600000	0.00513447400000	0.00513447400000	0.02078239600000	0.02078239600000	0.03056234700000	0.03056234700000
YNL151C	251	0.5058	5296	6	6	4494	2	11	1.1236313155	A	0	0	0	7	1	0	Ascomycota	0	1	3	3	0	5	21	21	0.00039840600000	0.00438247000000	0.01235059700000	0.01235059700000	0.00199203100000	0.02191235000000	0.08565737000000	0.08565737000000
YNL150W	135	0.1285	5297	10	10	244	0	0	1.5006152933	A	1	0	0	2	1	0	Saccharomyces_cerevisiae	5	5	1	1	40	40	9	9	0.03777777700000	0.03777777700000	0.00814814800000	0.00814814800000	0.30000000000000	0.30000000000000	0.07037037000000	0.07037037000000
YNL149C	129	0.3662	5298	6	6	3309	1	0	1.3532502444	A	0	0	0	4	1	0	Ascomycota	1	1	2	2	11	11	12	12	0.00852713100000	0.00852713100000	0.01627906900000	0.01627906900000	0.08914728600000	0.08914728600000	0.09689922400000	0.09689922400000
YNL148C	254	0.4236	5299	2	2	3838	3	0	1.0325907864	A	0	0	0	7	1	0	Eukaryota	2	3	0	0	12	17	0	0	0.00826771600000	0.01220472400000	0.00039370000000	0.00039370000000	0.04921259800000	0.06889763700000	0.00196850300000	0.00196850300000
YNL147W	115	0.3934	5300	1	1	3780	13	21	1.5678168379	A	0	0	0	10	1	0	Cellular_Organisms	2	2	1	1	13	13	8	8	0.01826086900000	0.01826086900000	0.00956521700000	0.00956521700000	0.11739130400000	0.11739130400000	0.07391304300000	0.07391304300000
YNL146C-A	64	0.0339	5301	10	10	3932	0	0	1.0622712667	A	0	1	0	2	1	0	Saccharomyces_cerevisiae	2	2	2	2	14	14	21	21	0.03281250000000	0.03281250000000	0.03281250000000	0.03281250000000	0.22656250000000	0.22656250000000	0.33593750000000	0.33593750000000
YNL146W	100	0.0917	5302	10	10	4551	3	0	2.0144183634	A	0	1	0	4	1	0	Saccharomyces_cerevisiae	2	2	2	2	27	27	30	30	0.02100000000000	0.02100000000000	0.02100000000000	0.02100000000000	0.27500000000000	0.27500000000000	0.30500000000000	0.30500000000000
YNL145W	38	0.4495	5303	9	9	3340	2	0	2.0000000000	A	0	0	0	6	1	0	Saccharomycetaceae	0	0	1	1	0	0	12	12	0.00263157800000	0.00263157800000	0.02894736800000	0.02894736800000	0.01315789400000	0.01315789400000	0.32894736800000	0.32894736800000
YNL144C	740	0.4748	5304	4	4	2602	3	0	0.9536718258	A	0	0	0	7	1	0	Fungi	2	5	3	3	18	33	22	22	0.00283783700000	0.00689189100000	0.00418918900000	0.00418918900000	0.02500000000000	0.04527027000000	0.03040540500000	0.03040540500000
YNL144W-A	27	0.0204	5305	10	10	1465	0	0	1.2007054674	A	0	0	0		0	0	Saccharomyces_cerevisiae	1	1	1	1	7	7	12	12	0.04074074000000	0.04074074000000	0.04074074000000	0.04074074000000	0.27777777700000	0.27777777700000	0.46296296200000	0.46296296200000
YNL143C	130	0.2916	5306	10	10	2070	0	0	1.6519319444	A	1	0	0	3	1	0	Saccharomyces_cerevisiae	3	4	2	2	33	38	27	27	0.02384615300000	0.03153846100000	0.01615384600000	0.01615384600000	0.25769230700000	0.29615384600000	0.21153846100000	0.21153846100000
YNL142W	499	0.1388	5307	1	1	4090	2	0	1.1489173508	A	0	0	0	10	1	0	Cellular_Organisms	11	12	7	8	159	164	88	93	0.02224448800000	0.02424849600000	0.01422845600000	0.01623246400000	0.31963927800000	0.32965931800000	0.17735470900000	0.18737474900000
YNL141W	347	0.2106	5308	1	1	272	5	2	0.7165487442	A	0	0	0	10	1	0	Cellular_Organisms	3	3	1	2	26	26	14	19	0.00893371700000	0.00893371700000	0.00317002800000	0.00605187300000	0.07636887600000	0.07636887600000	0.04178674300000	0.05619596500000
YNL140C	189	0.2572	5309	10	10	3255	0	0	0.7307218475	A	0	0	0		0	0	Saccharomyces_cerevisiae	0	2	1	1	0	10	6	6	0.00052910000000	0.01111111100000	0.00582010500000	0.00582010500000	0.00264550200000	0.05555555500000	0.03439153400000	0.03439153400000
YNL139C	1597	0.2742	5310	2	2	3843	0	0	1.1375999011	A	0	0	0	10	1	0	Eukaryota	23	29	23	23	218	248	235	235	0.01446462100000	0.01822166500000	0.01446462100000	0.01446462100000	0.13681903500000	0.15560425700000	0.14746399400000	0.14746399400000
YNL138W-A	85	0.4021	5311	6	6	4839	0	0	0.8099511445	A	0	0	0	8	1	0	Ascomycota	0	0	0	0	0	0	0	0	0.00117647000000	0.00117647000000	0.00117647000000	0.00117647000000	0.00588235200000	0.00588235200000	0.00588235200000	0.00588235200000
YNL138W	526	0.4407	5312	2	2	4195	10	6	1.0412653232	A	0	0	0	10	1	0	Eukaryota	2	5	8	8	16	31	60	60	0.00399239500000	0.00969581700000	0.01539923900000	0.01539923900000	0.03136882100000	0.05988593100000	0.11501901100000	0.11501901100000
YNL137C	486	0.3085	5313	1	1	1982	1	15	0.6360530462	A	0	0	0	10	1	0	Cellular_Organisms	3	3	7	7	21	21	60	60	0.00637860000000	0.00637860000000	0.01460905300000	0.01460905300000	0.04423868300000	0.04423868300000	0.12448559600000	0.12448559600000
YNL136W	425	0.6981	5314	3	3	1357	0	11	1.1733439343	A	0	0	0	9	1	0	Opisthokonta	2	2	1	1	14	14	6	6	0.00494117600000	0.00494117600000	0.00258823500000	0.00258823500000	0.03411764700000	0.03411764700000	0.01529411700000	0.01529411700000
YNL135C	114	0.3373	5315	1	1	3151	9	2	0.7129194294	A	0	0	0	10	1	0	Cellular_Organisms	0	0	1	1	0	0	6	6	0.00087719200000	0.00087719200000	0.00964912200000	0.00964912200000	0.00438596400000	0.00438596400000	0.05701754300000	0.05701754300000
YNL134C	376	0.2007	5316	1	1	2826	1	1	0.8792346837	A	0	0	0	10	1	0	Cellular_Organisms	5	7	5	5	44	54	40	40	0.01356382900000	0.01888297800000	0.01356382900000	0.01356382900000	0.11835106300000	0.14494680800000	0.10771276500000	0.10771276500000
YNL133C	173	0.5125	5317	9	9	4591	1	0	0.8145982294	A	0	0	0	6	1	0	Saccharomycetaceae	0	0	1	1	0	0	12	12	0.00057803400000	0.00057803400000	0.00635838100000	0.00635838100000	0.00289017300000	0.00289017300000	0.07225433500000	0.07225433500000
YNL132W	1056	0.2862	5318	1	1	3793	1	39	0.9375944480	A	0	0	0	10	1	0	Cellular_Organisms	17	17	13	14	140	140	106	111	0.01619318100000	0.01619318100000	0.01240530300000	0.01335227200000	0.13304924200000	0.13304924200000	0.10085227200000	0.10558712100000
YNL131W	152	0.3551	5319	6	6	309	3	0	0.7878628638	A	0	0	0	9	1	0	Ascomycota	2	2	2	2	22	22	25	25	0.01381578900000	0.01381578900000	0.01381578900000	0.01381578900000	0.14802631500000	0.14802631500000	0.16776315700000	0.16776315700000
YNL130C	393	0.0322	5320	1	1	264	0	0	1.0383374616	A	0	0	0	10	1	0	Cellular_Organisms	10	10	9	9	162	162	144	144	0.02569974500000	0.02569974500000	0.02315521600000	0.02315521600000	0.41348600500000	0.41348600500000	0.36768447800000	0.36768447800000
YNL130C-A	48	0.0919	5321	10	10	1011	0	0	2.1276768772	A	0	1	0	2	1	0	Saccharomyces_cerevisiae	1	1	1	1	8	8	7	7	0.02291666600000	0.02291666600000	0.02291666600000	0.02291666600000	0.17708333300000	0.17708333300000	0.15625000000000	0.15625000000000
YNL129W	240	0.1596	5322	1	1	2348	1	0	0.9797944376	A	0	0	0	10	1	0	Cellular_Organisms	2	3	3	4	13	18	21	26	0.00875000000000	0.01291666600000	0.01291666600000	0.01708333300000	0.05625000000000	0.07708333300000	0.08958333300000	0.11041666600000
YNL128W	434	0.1244	5323	2	2	5000	1	0	0.8879329266	A	0	0	0	10	1	0	Eukaryota	6	7	9	9	55	60	82	82	0.01405529900000	0.01635944700000	0.02096774100000	0.02096774100000	0.12788018400000	0.13940092100000	0.19009216500000	0.19009216500000
YNL127W	953	0.3086	5324	2	2	4212	5	0	0.9693355233	A	0	0	0	10	1	0	Eukaryota	6	10	10	10	72	92	89	89	0.00640083900000	0.01059811100000	0.01059811100000	0.01059811100000	0.07607555000000	0.09706190900000	0.09391395500000	0.09391395500000
YNL126W	846	0.1297	5325	2	2	3436	6	4	0.7894474863	A	0	0	0	10	1	0	Eukaryota	8	15	17	17	78	113	171	171	0.00957446800000	0.01784869900000	0.02021276500000	0.02021276500000	0.09278959800000	0.13416075600000	0.20271867600000	0.20271867600000
YNL125C	673	0.1995	5326	1	1	3515	3	0	1.1269296507	A	0	0	0	10	1	0	Cellular_Organisms	14	16	13	13	187	197	182	182	0.02095096500000	0.02392273400000	0.01946508100000	0.01946508100000	0.27860326800000	0.29346210900000	0.27117384800000	0.27117384800000
YNL124W	492	0.7272	5327	2	2	3122	247	1	1.0636215233	A	0	0	0	10	1	0	Eukaryota	1	1	0	0	6	6	0	0	0.00223577200000	0.00223577200000	0.00020325200000	0.00020325200000	0.01321138200000	0.01321138200000	0.00101626000000	0.00101626000000
YNL123W	997	0.2319	5328	1	1	5392	1	0	0.7695605196	A	0	0	0	10	1	0	Cellular_Organisms	11	15	14	16	86	106	102	112	0.01113340000000	0.01514543600000	0.01414242700000	0.01614844500000	0.08676028000000	0.10682046100000	0.10280842500000	0.11283851500000
YNL122C	115	0.4363	5329	1	1	1921	1	0	0.9311923474	A	0	0	0	7	1	0	Cellular_Organisms	0	1	1	1	0	5	14	14	0.00086956500000	0.00956521700000	0.00956521700000	0.00956521700000	0.00434782600000	0.04782608600000	0.12608695600000	0.12608695600000
YNL121C	617	0.3354	5330	1	1	5235	3	2	0.8456215821	A	0	0	0	10	1	0	Cellular_Organisms	5	7	8	8	54	64	66	66	0.00826580200000	0.01150729300000	0.01312803800000	0.01312803800000	0.08833063200000	0.10453808700000	0.10777957800000	0.10777957800000
YNL120C	161	0.1234	5331	10	10	3258	0	0	0.9522079637	A	0	0	0		0	0	Saccharomyces_cerevisiae	3	4	2	2	32	37	28	28	0.01925465800000	0.02546583800000	0.01304347800000	0.01304347800000	0.20186335400000	0.23291925400000	0.17701863300000	0.17701863300000
YNL119W	493	0.2464	5332	2	2	4030	3	0	0.9367202518	A	0	0	0	8	1	0	Eukaryota	6	8	7	7	46	56	51	51	0.01237322500000	0.01643002000000	0.01440162200000	0.01440162200000	0.09432048600000	0.11460446200000	0.10446247400000	0.10446247400000
YNL118C	970	0.5465	5333	1	1	97	39	5	1.1158326723	A	0	0	0	10	1	0	Cellular_Organisms	4	7	8	8	32	47	64	64	0.00422680400000	0.00731958700000	0.00835051500000	0.00835051500000	0.03350515400000	0.04896907200000	0.06649484500000	0.06649484500000
YNL117W	554	0.2581	5334	1	1	2935	2	0	0.6683885718	A	0	0	0	9	1	0	Cellular_Organisms	4	7	8	8	26	41	67	67	0.00740072200000	0.01281588400000	0.01462093800000	0.01462093800000	0.04783393500000	0.07490974700000	0.12184115500000	0.12184115500000
YNL116W	522	0.5331	5335	1	1	2560	8	0	0.9960233463	AN	0	0	0	10	1	0	Cellular_Organisms	0	0	3	3	0	0	22	22	0.00019157000000	0.00019157000000	0.00593869700000	0.00593869700000	0.00095785400000	0.00095785400000	0.04310344800000	0.04310344800000
YNL115C	644	0.2097	5336	1	1	5163	1	0	1.1596189952	A	0	0	0	10	1	0	Cellular_Organisms	8	10	9	9	126	136	161	161	0.01257763900000	0.01568322900000	0.01413043400000	0.01413043400000	0.19642857100000	0.21195652100000	0.25077639700000	0.25077639700000
YNL114C	123	0.0020	5337	10	10	3870	0	0	1.6417937569	A	1	0	0	1	1	0	Saccharomyces_cerevisiae	4	5	4	4	54	59	60	60	0.03333333300000	0.04146341400000	0.03333333300000	0.03333333300000	0.44308943000000	0.48373983700000	0.49186991800000	0.49186991800000
YNL113W	142	0.6173	5338	1	1	4671	8	18	1.0075194458	A	0	0	0	10	1	0	Cellular_Organisms	0	0	0	0	0	0	0	0	0.00070422500000	0.00070422500000	0.00070422500000	0.00070422500000	0.00352112600000	0.00352112600000	0.00352112600000	0.00352112600000
YNL112W	546	0.4214	5339	1	1	1496	5	6	1.0786719397	A	0	0	0	10	1	0	Cellular_Organisms	3	8	4	4	19	44	30	30	0.00567765500000	0.01483516400000	0.00750915700000	0.00750915700000	0.03571428500000	0.08150183100000	0.05586080500000	0.05586080500000
YNL111C	120	0.2561	5340	1	1	2085	5	0	1.9410039819	A	0	0	0	10	1	0	Cellular_Organisms	1	2	2	2	18	23	28	28	0.00916666600000	0.01750000000000	0.01750000000000	0.01750000000000	0.15416666600000	0.19583333300000	0.23750000000000	0.23750000000000
YNL110C	220	0.4848	5341	1	1	3463	2	53	1.0288422426	A	0	0	0	10	1	0	Cellular_Organisms	1	1	2	2	8	8	12	12	0.00500000000000	0.00500000000000	0.00954545400000	0.00954545400000	0.03863636300000	0.03863636300000	0.05681818100000	0.05681818100000
YNL109W	181	0.0209	5342	10	10	1646	0	0	0.8225748401	A	1	0	0	1	1	0	Saccharomyces_cerevisiae	4	5	5	5	44	49	48	48	0.02265193300000	0.02817679500000	0.02817679500000	0.02817679500000	0.24585635300000	0.27348066200000	0.26795580100000	0.26795580100000
YNL108C	270	0.3375	5343	1	1	3617	0	0	1.0801737325	A	0	0	0	9	1	0	Cellular_Organisms	1	1	2	3	6	6	18	23	0.00407407400000	0.00407407400000	0.00777777700000	0.01148148100000	0.02407407400000	0.02407407400000	0.06851851800000	0.08703703700000
YNL107W	226	0.3728	5344	1	1	2942	6	22	0.9190254345	A	0	0	0	10	1	0	Cellular_Organisms	3	5	7	7	20	30	48	48	0.01371681400000	0.02256637100000	0.03141592900000	0.03141592900000	0.09070796400000	0.13495575200000	0.21460176900000	0.21460176900000
YNL106C	1183	0.3493	5345	2	2	1867	9	0	0.9560569855	A	0	0	0	10	1	0	Eukaryota	12	15	14	16	114	129	114	124	0.01022823300000	0.01276415800000	0.01191885000000	0.01360946700000	0.09678782700000	0.10946745500000	0.09678782700000	0.10524091200000
YNL105W	142	0.0239	5346	10	10	5144	0	0	1.1042927052	A	1	0	0	1	1	0	Saccharomyces_cerevisiae	4	6	3	3	50	60	46	46	0.02887323900000	0.04295774600000	0.02183098500000	0.02183098500000	0.35563380200000	0.42605633800000	0.32746478800000	0.32746478800000
YNL104C	619	0.3366	5347	1	1	1926	3	2	0.8667440190	A	0	0	0	10	1	0	Cellular_Organisms	8	8	9	9	54	54	73	73	0.01308562100000	0.01308562100000	0.01470113000000	0.01470113000000	0.08804523400000	0.08804523400000	0.11873990300000	0.11873990300000
YNL103W-A	29	0.1507	5348	10	10	2377	0	0	0.4727913306	A	1	0	0	2	1	0	Saccharomyces_cerevisiae	0	0	0	0	0	0	0	0	0.00344827500000	0.00344827500000	0.00344827500000	0.00344827500000	0.01724137900000	0.01724137900000	0.01724137900000	0.01724137900000
YNL103W	672	0.6473	5349	8	8	3300	10	1	1.0635643162	A	0	0	0	7	1	0	Saccharomycetales	2	4	5	5	15	25	35	35	0.00312500000000	0.00610119000000	0.00758928500000	0.00758928500000	0.02306547600000	0.03794642800000	0.05282738000000	0.05282738000000
YNL102W	1468	0.3663	5350	1	1	3920	7	4	0.8804374452	A	0	0	0	10	1	0	Cellular_Organisms	10	13	9	10	78	93	99	104	0.00688010800000	0.00892370500000	0.00619891000000	0.00688010800000	0.05347411400000	0.06369209800000	0.06777929100000	0.07118528600000
YNL101W	713	0.2319	5351	2	2	2947	0	0	1.2003395609	A	0	0	0	10	1	0	Eukaryota	15	16	13	13	193	198	215	215	0.02117812000000	0.02258064500000	0.01837307100000	0.01837307100000	0.27138849900000	0.27840112200000	0.30224403900000	0.30224403900000
YNL100W	234	0.1651	5352	9	9	4018	4	2	1.0278461210	A	0	0	0	6	1	0	Saccharomycetaceae	2	2	2	2	23	23	18	18	0.00897435800000	0.00897435800000	0.00897435800000	0.00897435800000	0.10042735000000	0.10042735000000	0.07905982900000	0.07905982900000
YNL099C	238	0.3897	5353	1	1	4640	6	4	1.2076271586	A	0	0	0	10	1	0	Cellular_Organisms	4	4	3	5	31	31	18	28	0.01722689000000	0.01722689000000	0.01302521000000	0.02142857100000	0.13235294100000	0.13235294100000	0.07773109200000	0.11974789900000
YNL098C	322	0.5373	5354	1	1	4743	6	2	1.2205735334	A	0	0	0	10	1	0	Cellular_Organisms	3	4	5	5	22	27	33	33	0.00962732900000	0.01273291900000	0.01583850900000	0.01583850900000	0.06987577600000	0.08540372600000	0.10403726700000	0.10403726700000
YNL097C-B	40	0.4348	5355	10	10	2055	0	0	1.6887749288	A	0	1	0	2	1	0	Saccharomyces_cerevisiae	1	1	2	2	6	6	17	17	0.02750000000000	0.02750000000000	0.05250000000000	0.05250000000000	0.16250000000000	0.16250000000000	0.43750000000000	0.43750000000000
YNL097C	330	0.5799	5356	2	2	3191	5	11	1.0449745520	A	0	0	0	10	1	0	Eukaryota	0	1	3	3	0	5	22	22	0.00030303000000	0.00333333300000	0.00939393900000	0.00939393900000	0.00151515100000	0.01666666600000	0.06818181800000	0.06818181800000
YNL097W-A	51	0.2165	5357	10	10	2822	0	0	0.9818666861	A	0	0	0		0	0	Saccharomyces_cerevisiae	1	1	1	1	8	8	7	7	0.02156862700000	0.02156862700000	0.02156862700000	0.02156862700000	0.16666666600000	0.16666666600000	0.14705882300000	0.14705882300000
