GeneUID	SequenceUID	CordesBinaryHydrophobicDispersionBlock6
YOR160W	5890	0.8654618104
YOR161C	5891	1.7025979901
YOR161W-A	5892	3.1567533804
YOR161W-B	5893	0.8448582354
YOR161C-C	5894	1.8311688312
YOR162C	5895	1.0255022836
YOR163W	5896	1.0575432623
YOR164C	5897	0.8949479509
YOR165W	5898	0.9701547820
YOR166C	5899	0.8393635297
YOR167C	5900	0.5779488329
YOR168W	5901	0.9342851324
YOR169C	5902	0.7927248317
YOR170W	5903	1.4764637651
YOR171C	5904	0.9031892535
YOR172W	5905	0.9621515601
YOR173W	5906	0.9885591475
YOR174W	5907	0.9106798962
YOR175C	5908	1.0507381832
YOR176W	5909	0.9518409681
YOR177C	5910	0.8046201241
YOR178C	5911	0.7442273547
YOR179C	5912	1.0307539683
YOR180C	5913	0.8873710398
YOR181W	5914	1.2425996834
YOR182C	5915	1.1602848094
YOR183W	5916	0.8111050813
YOR184W	5917	0.8409536082
YOR185C	5918	0.7975228582
YOR186W	5919	1.3211956522
YOR186C-A	5920	0.8494318182
YOR187W	5921	0.8898748799
YOR188W	5922	1.0479964526
YOR189W	5923	0.7213520941
YOR190W	5924	1.2095175926
YOR191W	5925	0.9600802212
YOR192C	5926	1.4322843474
YOR192C-C	5927	1.5506944444
YOR192C-B	5928	1.0401607402
YOR192C-A	5929	0.9797182060
YOR193W	5930	0.9318012244
YOR194C	5931	0.7525202644
YOR195W	5932	0.7425829210
YOR196C	5933	0.9424340029
YOR197W	5934	1.1793609461
YOR198C	5935	0.8471565621
YOR199W	5936	1.4281413973
YOR200W	5937	0.6094360325
YOR201C	5938	0.9450027999
YOR202W	5939	1.1042533847
YOR203W	5940	1.3785339026
YOR204W	5941	1.0789922326
YOR205C	5942	0.8880210837
YOR206W	5943	1.0822409905
YOR207C	5944	0.9206321201
YOR208W	5945	0.6900337224
YOR209C	5946	0.8912269552
YOR210W	5947	0.6918799785
YOR211C	5948	0.9312191071
YOR212W	5949	0.9468328360
YOR213C	5950	0.9502201344
YOR214C	5951	1.1171390339
YOR215C	5952	0.6240950091
YOR216C	5953	0.9866033954
YOR217W	5954	1.0151288566
YOR218C	5955	1.3862005134
YOR219C	5956	0.9296171408
YOR220W	5957	1.0295354603
YOR221C	5958	0.9009377889
YOR222W	5959	1.0405235267
YOR223W	5960	1.3143533018
YOR224C	5961	0.8315921599
YOR225W	5962	0.9410381387
YOR226C	5963	0.8445182724
YOR227W	5964	0.9646063431
YOR228C	5965	1.2267710405
YOR229W	5966	0.8358965631
YOR230W	5967	0.9067627982
YOR231W	5968	1.1078544054
YOR231C-A	5969	0.9388888889
YOR232W	5970	0.7384884885
YOR233W	5971	0.9461555002
YOR234C	5972	0.8485997555
YOR235W	5973	0.7142907402
YOR236W	5974	1.1222703468
YOR237W	5975	0.9936161992
YOR238W	5976	0.8869004568
YOR239W	5977	1.0729027468
YOR241W	5978	0.9862113876
YOR242C	5979	0.9057072398
YOR243C	5980	0.8443262917
YOR244W	5981	0.8196406333
YOR245C	5982	1.2539863292
YOR246C	5983	1.0371038171
YOR247W	5984	0.8441383596
YOR248W	5985	0.6468510591
YOR249C	5986	0.7681819573
YOR250C	5987	0.8045244526
YOR251C	5988	0.9702295513
YOR252W	5989	0.9478885843
YOR253W	5990	1.1452755961
YOR254C	5991	1.2365718621
YOR255W	5992	0.7980030262
YOR256C	5993	0.9812711445
YOR257W	5994	0.8312087912
YOR258W	5995	0.8034565993
YOR259C	5996	1.1525681044
YOR260W	5997	1.2913176836
YOR261C	5998	1.1326608558
YOR262W	5999	0.9274326563
YOR263C	6000	1.0832674830
YOR264W	6001	0.7917725132
YOR265W	6002	0.5243307689
YOR266W	6003	0.7425350296
YOR267C	6004	1.3950826556
YOR268C	6005	1.1925770308
YOR269W	6006	0.7689414723
YOR270C	6007	1.2757858384
YOR271C	6008	0.9693853606
YOR272W	6009	0.7624306974
YOR273C	6010	1.5138975399
YOR274W	6011	0.9683296614
YOR275C	6012	0.8331560813
YOR276W	6013	1.2629790292
YOR277C	6014	1.4801048137
YOR278W	6015	0.9446091563
YOR279C	6016	0.8859284443
YOR280C	6017	0.9718913137
YOR281C	6018	1.0793933900
YOR282W	6019	0.7784994957
YOR283W	6020	1.1047869077
YOR284W	6021	0.8335706966
YOR285W	6022	0.6738823061
YOR286W	6023	0.8821387238
YOR287C	6024	0.7371100339
YOR288C	6025	1.1254437870
YOR289W	6026	0.9298835036
YOR290C	6027	0.8910659967
YOR291W	6028	1.0813290989
YOR292C	6029	1.1489490087
YOR293W	6030	1.0138031087
YOR293C-A	6031	1.4432306821
YOR294W	6032	0.8719747130
YOR295W	6033	0.6046992532
YOR296W	6034	0.8421609369
YOR297C	6035	1.1103193885
YOR298W	6036	0.7766355795
YOR298C-A	6037	0.7425037758
YOR299W	6038	0.8626757587
YOR300W	6039	0.5922174840
YOR301W	6040	1.2700474807
YOR302W	6041	1.1537361923
YOR303W	6042	0.8148435315
YOR304W	6043	1.1031876542
YOR304C-A	6044	0.7102009724
YOR305W	6045	0.5247593957
YOR306C	6046	1.4754859301
YOR307C	6047	1.2515445502
YOR308C	6048	0.8314671001
YOR309C	6049	2.0695839311
YOR310C	6050	1.3074813136
YOR311C	6051	1.1728223476
YOR312C	6052	0.8130907294
YOR313C	6053	0.8467730186
YOR314W	6054	0.9009932087
YOR314W-A	6055	0.6284829721
YOR315W	6056	0.9892433278
YOR316C	6057	1.4874692704
YOR316C-A	6058	0.6273587155
YOR317W	6059	1.1271777767
YOR318C	6060	1.3549839277
YOR319W	6061	0.5644351352
YOR320C	6062	0.9335888865
YOR321W	6063	0.9803986669
YOR322C	6064	0.9421061164
YOR323C	6065	0.7186926487
YOR324C	6066	0.9394615186
YOR325W	6067	0.8343376106
YOR326W	6068	0.9043840125
YOR327C	6069	1.5671190052
YOR328W	6070	1.1484955584
YOR329C	6071	1.0591662238
YOR329W-A	6072	0.8931833798
YOR330C	6073	0.7290014193
YOR331C	6074	1.0820356683
YOR332W	6075	0.8431398340
YOR333C	6076	1.3071366989
YOR334W	6077	0.9418356584
YOR335C	6078	0.7480518885
YOR335W-A	6079	0.8756798757
YOR336W	6080	0.9298079732
YOR337W	6081	0.9585856781
YOR338W	6082	0.9706657813
YOR339C	6083	1.0529891304
YOR340C	6084	1.0412949688
YOR341W	6085	0.9530304601
YOR342C	6086	1.0935397879
YOR343C	6087	0.7080882353
YOR343W-B	6088	1.0517190645
YOR343W-A	6089	1.0119547372
YOR344C	6090	0.7815791130
YOR345C	6091	1.7219746260
YOR346W	6092	0.8832326111
YOR347C	6093	1.0021494401
YOR348C	6094	1.2614228611
YOR349W	6095	0.8722697839
YOR350C	6096	0.7817112337
YOR351C	6097	0.9784748119
YOR352W	6098	1.0340814028
YOR353C	6099	0.9199456322
YOR354C	6100	0.8715133761
YOR355W	6101	1.1280141655
YOR356W	6102	1.0633928745
YOR357C	6103	0.5943509615
YOR358W	6104	0.9317841547
YOR359W	6105	1.0926602917
YOR360C	6106	0.9140605979
YOR361C	6107	0.7015873238
YOR362C	6108	0.7194068343
YOR363C	6109	1.0336475119
YOR364W	6110	1.0390844266
YOR365C	6111	1.1936600845
YOR366W	6112	0.9451816142
YOR367W	6113	0.7530137406
YOR368W	6114	1.1318619783
YOR369C	6115	0.9238102740
YOR370C	6116	0.9734281841
YOR371C	6117	1.1939270065
YOR372C	6118	0.9536926972
YOR373W	6119	0.9436069968
YOR374W	6120	0.7662719470
YOR375C	6121	0.9255804420
YOR376W	6122	0.9311106402
YOR376W-A	6123	1.2502463054
YOR377W	6124	0.9218595695
YOR378W	6125	1.3845850583
YOR379C	6126	1.1733095841
YOR380W	6127	0.9949732783
YOR381W	6128	1.1063189554
YOR381W-A	6129	1.8476036263
YOR382W	6130	1.6850357569
YOR383C	6131	1.5348478876
YOR384W	6132	1.3212423769
YOR385W	6133	1.3026935985
YOR386W	6134	0.9688846616
YOR387C	6135	0.8079920383
YOR388C	6136	0.8122261554
YOR389W	6137	0.9241139699
YOR390W	6138	1.2043333276
YOR391C	6139	0.8638238783
YOR392W	6140	1.3729334199
YOR393W	6141	0.9018040439
YOR394W	6142	1.2294018130
YOR394C-A	6143	0.7756082753
YOR396W	6144	1.0735460480
YOR396C-A	6145	1.0565969101
YPL283C	6146	1.0894416914
YPL283W-B	6147	1.0565969101
YPL283W-A	6148	1.2813023003
YPL282C	6149	1.2294018130
YPL281C	6150	0.9018040439
YPL280W	6151	0.8638238783
YPL279C	6152	1.2043333276
YPL278C	6153	1.0691371631
YPL277C	6154	0.9568007481
YPL274W	6155	1.5070196776
YPL273W	6156	0.9597245056
YPL272C	6157	0.9979892797
YPL271W	6158	1.0905114638
YPL270W	6159	1.1808296891
YPL269W	6160	0.9782633008
YPL268W	6161	0.8725023509
YPL267W	6162	0.9069113503
YPL266W	6163	0.8889050341
YPL265W	6164	1.4998502052
YPL264C	6165	1.2801179656
YPL263C	6166	1.2496383914
YPL262W	6167	0.8386584173
YPL261C	6168	1.2770673077
YPL260W	6169	0.9051563650
YPL259C	6170	0.8185066932
YPL258C	6171	0.7550421141
YPL257W-B	6172	1.0534254176
YPL257W-A	6173	1.0084587467
YPL257W	6174	1.6857054765
YPL256C	6175	0.9976714124
YPL255W	6176	1.1558656097
YPL254W	6177	1.0350235839
YPL253C	6178	0.7817743873
YPL252C	6179	0.9432020788
YPL251W	6180	1.2305571638
YPL250C	6181	1.5455486024
YPL249C-A	6182	0.7503257226
YPL250W-A	6183	1.1267827279
YPL249C	6184	1.0524963391
YPL248C	6185	1.0004345909
YPL247C	6186	0.8202229422
YPL246C	6187	1.3798975746
YPL245W	6188	0.7764507259
YPL244C	6189	1.1649075946
YPL243W	6190	1.0742662668
YPL242C	6191	0.7832027565
YPL241C	6192	0.8323826892
YPL240C	6193	0.9523718611
YPL239W	6194	0.9095391980
YPL238C	6195	1.5231434378
YPL237W	6196	0.9780056737
YPL236C	6197	0.8241625947
YPL235W	6198	0.9977667487
YPL234C	6199	1.7393737060
YPL233W	6200	0.8741073931
YPL232W	6201	1.2664139383
YPL231W	6202	1.0400740991
YPL230W	6203	0.8210069456
YPL229W	6204	0.9814379027
YPL228W	6205	1.1027892672
YPL227C	6206	1.3367915428
YPL226W	6207	1.0130406101
YPL225W	6208	0.7721272638
YPL224C	6209	1.4148367412
YPL223C	6210	1.2554487511
YPL222W	6211	0.8037432982
YPL222C-A	6212	0.7532114541
YPL221W	6213	1.1973187960
YPL220W	6214	1.0275426581
YPL219W	6215	0.9141051177
YPL218W	6216	0.9378825149
YPL217C	6217	1.1440281887
YPL216W	6218	0.8935564931
YPL215W	6219	0.9017465881
YPL214C	6220	0.6883161565
YPL213W	6221	0.6251795471
YPL212C	6222	0.9987480798
YPL211W	6223	0.7684634698
YPL210C	6224	0.9299767154
YPL209C	6225	1.1569745070
YPL208W	6226	0.9983955375
YPL207W	6227	0.9836465703
YPL206C	6228	0.8238085015
YPL205C	6229	1.1686169261
YPL204W	6230	1.3674222420
YPL203W	6231	0.9337263863
YPL202C	6232	0.7447610561
YPL201C	6233	0.8647621879
YPL200W	6234	1.4909060901
YPL199C	6235	1.2982716049
YPL198W	6236	0.7556430741
YPL197C	6237	0.6788854504
YPL196W	6238	1.0933002698
YPL195W	6239	1.0292455500
YPL194W	6240	0.9997638653
YPL193W	6241	1.1133488485
YPL192C	6242	1.5829775991
YPL191C	6243	0.8261075736
YPL190C	6244	1.2443875833
YPL189C-A	6245	1.2437203213
YPL189W	6246	1.4552136329
YPL188W	6247	1.0652513799
YPL187W	6248	1.0349108471
YPL186C	6249	1.2302342345
YPL185W	6250	1.1391438185
YPL184C	6251	1.1841377741
YPL183W-A	6252	0.9848037743
YPL183C	6253	0.9363954585
YPL182C	6254	1.4285714286
YPL181W	6255	1.1768113424
YPL180W	6256	0.9018780743
YPL179W	6257	1.1790120096
YPL178W	6258	1.1115680328
YPL177C	6259	0.8189814815
YPL176C	6260	0.7548809800
YPL175W	6261	0.8988433490
YPL174C	6262	0.7486648844
YPL173W	6263	0.8103720535
YPL172C	6264	1.1082257643
YPL171C	6265	0.8297278666
YPL170W	6266	1.2407722272
YPL169C	6267	0.9855216281
YPL168W	6268	1.0115407351
YPL167C	6269	0.8812094581
YPL166W	6270	0.8908367421
YPL165C	6271	0.9471939447
YPL164C	6272	0.8135916287
YPL163C	6273	1.1014299973
YPL162C	6274	1.4830591146
YPL161C	6275	1.0685266106
YPL160W	6276	0.8492421819
YPL159C	6277	0.7360394723
YPL158C	6278	1.1161831283
YPL157W	6279	1.0120615821
YPL156C	6280	1.2008643876
YPL155C	6281	1.0227948856
YPL154C	6282	0.9286427021
YPL153C	6283	0.9246611802
YPL152W-A	6284	1.1986975013
YPL152W	6285	0.8798927732
YPL151C	6286	0.8137533250
YPL150W	6287	0.8968464050
YPL149W	6288	0.7191756063
YPL148C	6289	1.2025224244
YPL147W	6290	0.8576085825
YPL146C	6291	1.0068892880
YPL145C	6292	0.9056745753
YPL144W	6293	0.9520857865
YPL143W	6294	0.8485997555
YPL142C	6295	1.2204482008
YPL141C	6296	1.0748385454
YPL140C	6297	0.9817492431
YPL139C	6298	0.8820735875
YPL138C	6299	0.8921262690
YPL137C	6300	0.9861677662
YPL136W	6301	1.0250490399
YPL135W	6302	0.9932225713
YPL135C-A	6303	0.3965858360
YPL134C	6304	1.0794579721
YPL133C	6305	0.9604144556
YPL132W	6306	1.0665363548
YPL131W	6307	1.2355388709
YPL130W	6308	0.9769983792
YPL129W	6309	0.9425756843
YPL128C	6310	1.1167818977
YPL127C	6311	0.8288233812
YPL126W	6312	0.9487793367
YPL125W	6313	0.9173611831
YPL124W	6314	0.6595989070
YPL123C	6315	0.7705138026
YPL122C	6316	1.0440533556
YPL121C	6317	0.6286676955
YPL120W	6318	0.9610240618
YPL119C-A	6319	1.1027972028
YPL119C	6320	0.9864186751
YPL118W	6321	1.0758424680
YPL117C	6322	0.7207564579
YPL116W	6323	1.0386191751
YPL115C	6324	0.8076180816
YPL114W	6325	1.1469891220
YPL113C	6326	0.9199215152
YPL112C	6327	0.9194714753
YPL111W	6328	0.9552265800
YPL110C	6329	0.9726933225
YPL109C	6330	0.9396423899
YPL108W	6331	0.6476024614
YPL107W	6332	0.8510860184
YPL106C	6333	0.9582529934
YPL105C	6334	1.0280110461
YPL104W	6335	0.9762816380
YPL103C	6336	0.8346747410
YPL102C	6337	0.5857931921
YPL101W	6338	1.4638266915
YPL100W	6339	0.8964691950
YPL099C	6340	0.9954454156
YPL098C	6341	1.6442215554
YPL097W	6342	0.8030564707
YPL096C-A	6343	1.7007559283
YPL096W	6344	0.8051671817
YPL095C	6345	0.9226892311
YPL094C	6346	1.6634267237
YPL093W	6347	0.7858510937
YPL092W	6348	1.5684262982
YPL091W	6349	1.1541419707
YPL090C	6350	0.9341740036
YPL089C	6351	1.0399816116
YPL088W	6352	1.1007233972
YPL087W	6353	1.2719394589
YPL086C	6354	1.0860298859
YPL085W	6355	0.9434398311
YPL084W	6356	0.7574335627
YPL083C	6357	1.0339606279
YPL082C	6358	0.9999220639
YPL081W	6359	1.1607334332
YPL080C	6360	0.8225267380
YPL079W	6361	0.8668661826
YPL078C	6362	0.8717211467
YPL077C	6363	0.5619922000
YPL076W	6364	1.4274952118
YPL075W	6365	1.0735926747
YPL074W	6366	1.0583985894
YPL073C	6367	0.8810425800
YPL072W	6368	1.0427665392
YPL071C	6369	0.7438242070
YPL070W	6370	0.9017988424
YPL069C	6371	0.8510673116
YPL068C	6372	0.8589804762
YPL067C	6373	0.9933948864
YPL066W	6374	0.8897660368
YPL065W	6375	0.8624881292
YPL064C	6376	1.1846364548
YPL063W	6377	1.0190949113
YPL062W	6378	1.2420898717
YPL061W	6379	0.7749153401
YPL060W	6380	0.9728339253
YPL059W	6381	0.8774950548
YPL058C	6382	1.0053888945
YPL057C	6383	1.0832699105
YPL056C	6384	1.2647909820
YPL055C	6385	1.1941762513
YPL054W	6386	0.7309865080
YPL053C	6387	0.9369969915
YPL052W	6388	0.9577059192
YPL051W	6389	1.5241605934
YPL050C	6390	1.1185934303
YPL049C	6391	0.9593871363
YPL048W	6392	1.2497990214
YPL047W	6393	0.8986692320
YPL046C	6394	0.8156989881
YPL045W	6395	0.8147333859
YPL044C	6396	1.0720025935
YPL043W	6397	1.1682025117
YPL042C	6398	1.1707003743
YPL041C	6399	0.9301651986
YPL040C	6400	0.7007198210
YPL039W	6401	1.1445766469
YPL038W-A	6402	1.0864108521
YPL038W	6403	1.1487318637
YPL037C	6404	0.5285778595
YPL036W	6405	1.3413016194
YPL035C	6406	0.8912774513
YPL034W	6407	1.0259570029
YPL033C	6408	0.6461467878
YPL032C	6409	0.9592568148
YPL031C	6410	0.9376790305
YPL030W	6411	1.0053208438
YPL029W	6412	0.7699076928
YPL028W	6413	1.1567087152
YPL027W	6414	0.7801236256
YPL026C	6415	0.9749962849
YPL025C	6416	1.2171517266
YPL024W	6417	0.9639669865
YPL023C	6418	0.8349363906
YPL022W	6419	0.9690821509
YPL021W	6420	0.9830112274
YPL020C	6421	0.9991180989
YPL019C	6422	1.0123505198
YPL018W	6423	0.8419747346
YPL017C	6424	0.7858937219
YPL016W	6425	1.3260275053
YPL015C	6426	0.8733437241
YPL014W	6427	0.9993787130
YPL013C	6428	0.7664511451
YPL012W	6429	0.9922649153
YPL011C	6430	0.9769197077
YPL010W	6431	1.4683236393
YPL009C	6432	1.1961056256
YPL008W	6433	0.9699270755
YPL007C	6434	0.7403823348
YPL006W	6435	1.3950071846
YPL005W	6436	0.9499809524
YPL004C	6437	0.9795294214
YPL003W	6438	0.8877162361
YPL002C	6439	0.8045603133
YPL001W	6440	0.8017237076
YPR001W	6441	1.0201724138
YPR002W	6442	0.8545435123
YPR002C-A	6443	1.1341840862
YPR003C	6444	1.3741349463
YPR004C	6445	0.8749485260
YPR005C	6446	1.2629310345
YPR006C	6447	0.8299798507
YPR007C	6448	0.9478824730
YPR008W	6449	0.9537790832
YPR009W	6450	1.1550660277
YPR010C	6451	0.9291498984
YPR010C-A	6452	0.7871396896
YPR011C	6453	0.9676262143
YPR012W	6454	1.0049857550
YPR013C	6455	1.0745456352
YPR014C	6456	1.0178448850
YPR015C	6457	0.8089305269
YPR016C	6458	1.0926945614
YPR016W-A	6459	0.8802650944
YPR017C	6460	0.8094491152
YPR018W	6461	1.0455738132
YPR019W	6462	0.8588818315
YPR020W	6463	0.5307364829
YPR021C	6464	0.9713505974
YPR022C	6465	1.0983273764
YPR023C	6466	1.0099461384
YPR024W	6467	0.9743013272
YPR025C	6468	1.1963390161
YPR026W	6469	1.1226215543
YPR027C	6470	1.0079876054
YPR028W	6471	1.3481911347
YPR029C	6472	0.8410072119
YPR030W	6473	0.9754930314
YPR031W	6474	0.8547845091
YPR032W	6475	1.0099492503
YPR033C	6476	0.6495362843
YPR034W	6477	0.9536749244
YPR035W	6478	0.7493438090
YPR036W	6479	0.9350720474
YPR036W-A	6480	1.9506172840
YPR037C	6481	1.4101290664
YPR038W	6482	1.1816905459
YPR039W	6483	1.0550960416
YPR040W	6484	0.8232631844
YPR041W	6485	0.8877724022
YPR042C	6486	1.0008703814
YPR043W	6487	1.4112368381
YPR044C	6488	0.9024028123
YPR045C	6489	0.8119870986
YPR046W	6490	0.9702456464
YPR047W	6491	1.0556805123
YPR048W	6492	0.8637011252
YPR049C	6493	0.9043553852
YPR050C	6494	0.8930627063
YPR051W	6495	0.9822003990
YPR052C	6496	1.5129518643
YPR053C	6497	1.1447183529
YPR054W	6498	0.8283333201
YPR055W	6499	0.8062507432
YPR056W	6500	1.2089921786
YPR057W	6501	0.8615468457
YPR058W	6502	1.2218243965
YPR059C	6503	1.3242180910
YPR060C	6504	0.6543251068
YPR061C	6505	1.1347327540
YPR062W	6506	1.1460772213
YPR063C	6507	1.1275384910
YPR064W	6508	1.1335418580
YPR065W	6509	0.9930222444
YPR066W	6510	0.8860707963
YPR067W	6511	0.6460388734
YPR068C	6512	0.9435198537
YPR069C	6513	1.1519128615
YPR070W	6514	1.0040094967
YPR071W	6515	1.7377403677
YPR072W	6516	0.8184366787
YPR073C	6517	0.7040939746
YPR074C	6518	0.8398967221
YPR074W-A	6519	1.0561848613
YPR075C	6520	1.5444040969
YPR076W	6521	0.8982915524
YPR077C	6522	1.0262862544
YPR078C	6523	0.9293869098
YPR079W	6524	1.1578044015
YPR080W	6525	0.9965692992
YPR081C	6526	0.7630309402
YPR082C	6527	0.9174828042
YPR083W	6528	0.9351477999
YPR084W	6529	1.1649798514
YPR085C	6530	0.9511583929
YPR086W	6531	0.7028698081
YPR087W	6532	0.9477192056
YPR088C	6533	1.1318791166
YPR089W	6534	0.9239897648
YPR091C	6535	1.1230393681
YPR092W	6536	1.3173244934
YPR093C	6537	1.0824023340
YPR094W	6538	0.7501262772
YPR095C	6539	1.0183414257
YPR096C	6540	0.7841993491
YPR097W	6541	1.0142803467
YPR098C	6542	0.8210963328
YPR099C	6543	0.7551141442
YPR100W	6544	0.8265596500
YPR101W	6545	0.9724143895
YPR102C	6546	1.0550011671
YPR103W	6547	0.9916100851
YPR104C	6548	1.2275060158
YPR105C	6549	0.8134375680
YPR106W	6550	1.0410914576
YPR107C	6551	0.9008677176
YPR108W	6552	0.8762431072
YPR108W-A	6553	0.8345864662
YPR109W	6554	1.3436666201
YPR110C	6555	0.7461607121
YPR111W	6556	0.9227307872
YPR112C	6557	1.1497169400
YPR113W	6558	1.1496838380
YPR114W	6559	1.6286560880
YPR115W	6560	0.8675566513
YPR116W	6561	0.8301341387
YPR117W	6562	0.9006349907
YPR118W	6563	0.9288809462
YPR119W	6564	0.9788458763
YPR120C	6565	1.0888404653
YPR121W	6566	0.7722104610
YPR122W	6567	1.0045327509
YPR123C	6568	0.8276397516
YPR124W	6569	1.3883250854
YPR125W	6570	1.0325408371
YPR126C	6571	0.6837420043
YPR127W	6572	0.8640566841
YPR128C	6573	1.0775195228
YPR129W	6574	1.1339893205
YPR130C	6575	1.0227727218
YPR131C	6576	0.6361846782
YPR132W	6577	1.1970710649
YPR133C	6578	1.0665803688
YPR133W-A	6579	2.0833627278
YPR134W	6580	0.9570177482
YPR135W	6581	0.9859558178
YPR136C	6582	1.3046089616
YPR137W	6583	0.8186748527
YPR137C-B	6584	1.0826614602
YPR137C-A	6585	1.0544541948
YPR138C	6586	1.5856623672
YPR139C	6587	1.1706269830
YPR140W	6588	0.8762678319
YPR141C	6589	0.7782819712
YPR142C	6590	1.1874418605
YPR143W	6591	1.4448394890
YPR144C	6592	1.2098222925
YPR145W	6593	0.8364870793
YPR145C-A	6594	1.2708333333
YPR146C	6595	0.6974271012
YPR147C	6596	0.9446334793
YPR148C	6597	0.9440258843
YPR149W	6598	1.5272175408
YPR150W	6599	0.8947328599
YPR151C	6600	0.9304347604
YPR152C	6601	1.2939395840
YPR153W	6602	1.0645688178
YPR154W	6603	1.3272513165
YPR155C	6604	0.9539382553
YPR156C	6605	1.5776559127
YPR157W	6606	1.0279411524
YPR158W	6607	0.8295315732
YPR158W-A	6608	1.0189408692
YPR158W-B	6609	1.0405883407
YPR158C-D	6610	1.0556304487
YPR158C-C	6611	1.0084587467
YPR159W	6612	0.9858363583
YPR159C-A	6613	1.5636408730
YPR160W	6614	0.9057156452
YPR160W-A	6615	0.1802419802
YPR160C-A	6616	1.0399029982
YPR161C	6617	1.1758691467
YPR162C	6618	0.8290698915
YPR163C	6619	1.3602619059
YPR164W	6620	0.9222112991
YPR165W	6621	1.1019301092
YPR166C	6622	0.5854003140
YPR167C	6623	0.9219619429
YPR168W	6624	0.7066607576
YPR169W	6625	0.9746341956
YPR170C	6626	1.4686831626
YPR169W-A	6627	1.5386996904
YPR170W-B	6628	1.5906235984
YPR170W-A	6629	1.2995848596
YPR171W	6630	0.7623987854
YPR172W	6631	1.2059707356
YPR173C	6632	0.9185930397
YPR174C	6633	1.0294817854
YPR175W	6634	1.0269180213
YPR176C	6635	1.0382652633
YPR177C	6636	1.2978871744
YPR178W	6637	0.8598837293
YPR179C	6638	0.8629978800
YPR180W	6639	1.1431314011
YPR181C	6640	0.9343525503
YPR182W	6641	0.8274256936
YPR183W	6642	0.9748594321
YPR184W	6643	0.9281333679
YPR185W	6644	0.9880831448
YPR186C	6645	0.8504440010
YPR187W	6646	0.9116680331
YPR188C	6647	1.0741715963
YPR189W	6648	0.9838102861
YPR190C	6649	0.9768576743
YPR191W	6650	0.6973982204
YPR192W	6651	1.7284681298
YPR193C	6652	0.8887228261
YPR194C	6653	1.1975824985
YPR195C	6654	0.9351008286
YPR196W	6655	1.0738054811
YPR197C	6656	0.8171467764
YPR198W	6657	1.1838728654
YPR199C	6658	0.8878248725
YPR200C	6659	1.1647058824
YPR201W	6660	1.6395343107
YPR202W	6661	0.9573433506
YPR203W	6662	0.9468750000
YPR204W	6663	1.3204355474
YPR204C-A	6664	1.0565969101
Q0010	6665	1.3470781685
Q0017	6666	0.8387595099
Q0032	6667	1.2732667535
Q0055	6668	0.8677007257
Q0065	6669	1.3247044119
Q0045	6670	1.3158076278
Q0070	6671	1.4306399926
Q0050	6672	0.9403903627
Q0060	6673	1.5661829196
Q0075	6674	0.9543768849
Q0080	6675	0.7460317460
Q0085	6676	1.0748746999
Q0092	6677	1.2373209209
Q0110	6678	1.0723149496
Q0105	6679	1.2640043805
Q0120	6680	1.3975822202
Q0115	6681	1.2288127939
Q0130	6682	1.9770207151
Q0140	6683	0.7744148275
Q0142	6684	1.4717821055
